Iron(III) coordination chemistry of linear dihydroxyserine compounds derived from enterobactin,"By Robert C. Scarrow, David J. Ecker, Chiu Ng, et al., Published on 01/01/91",https://scholarship.haverford.edu/chemistry_facpubs/192,,,,,,,,,,,
Cyclic ketals of 9-fluorenone:  advanced organic laboratory exercise in synthesis and stereochemical analysis using carbon-13 NMR,"By Paul R. Rablen, Mark A. Deuber, Ai Ching Lim, et al., Published on 01/01/91",https://scholarship.haverford.edu/chemistry_facpubs/270,,,,,,,,,,,
Design of a Set of Undergraduate Laboratory Classes to Generate Fibrinogen-Specific Monoclonal Antibiodies,"By Judith A. Owen, Slavica Smit Matacic, T. Iwaseczko, et al., Published on 01/01/91",https://scholarship.haverford.edu/biology_facpubs/375,,,,,,,,,,,
Nuts and bolts for the social sciences,"By Mark Gould, Published on 01/01/91",https://scholarship.haverford.edu/sociology_facpubs/14,,,,,,,,,,,
An undergraduate laboratory to generating fluorescein-specific monoclonal antibodies,"By Judith A. Owen, Slavica Smit Matacic, T. Iwaseczko, et al., Published on 01/01/91",https://scholarship.haverford.edu/biology_facpubs/490,,,,,,,,,,,
"Lifeworlds, modernity, and philosophical praxis : race, ethnicity, and critical social theory","By Lucius Outlaw, Published on 01/01/91",https://scholarship.haverford.edu/philosophy_facpubs/118,,,,,,,,,,,
Base changes at position 792 of Escherichia coli 16S rRNA affect assembly of 70S ribosomes.,"By Melvin Santer, Elliott Bennett-Guerrero '87, Seema Byahatti '88, et al., Published on 01/01/90",https://scholarship.haverford.edu/biology_facpubs/423,,,,,,,,,,,
The Changing Labor Market For Women: Implications for Nonprofit Management,"By Anne Elizabeth Preston, Published on 01/01/90",https://scholarship.haverford.edu/economics_facpubs/143,,,,,,,,,,,
Novel iron-sulfur center in nitrile hydratase from Brevibacterium sp,"By Mark J. Nelson, Haiyong Jin, Ivan M. Turner Jr., et al., Published on 01/01/91",https://scholarship.haverford.edu/chemistry_facpubs/195,,,,,,,,,,,
Future of Philosophy in America,"By Lucius Outlaw, Published on 01/01/91",https://scholarship.haverford.edu/philosophy_facpubs/125,,,,,,,,,,,
A nuclear magnetic resonance study of ligands coordinated to iron in reduced uteroferrin and several of its oxoanion complexes,"By Robert C. Scarrow, Joseph W. Pyrz, and Lawrence Que Jr., Published on 01/01/90",https://scholarship.haverford.edu/chemistry_facpubs/194,,,,,,,,,,,
"Parables and Fables: Exegesis, Textuality, and Politics in Central Africa","By V. Y. Mudimbe, Published on 01/01/91",https://scholarship.haverford.edu/independent_facpubs/8,,,,,,,,,,,
"National perspective on the nature and effects of the local property tax revolt, 1976-1986","By Anne Elizabeth Preston, Published on 01/01/91",https://scholarship.haverford.edu/economics_facpubs/109,,,,,,,,,,,
"Frederik Schneeweiss, Medialität und Musikopoetik. Grenzfälle der Sprache im Werk von Gert Jonke [book review]","By Ulrich Schonherr, Published on 01/01/20",https://scholarship.haverford.edu/german_facpubs/59,,,,,,,,,,,
Zu einfache Analogieschlüsse. Anmerkungen zu Jon Gestermanns „Vergegenwärtigungen der Vergangenheit. Geschichtsbilder in W. G. Sebalds Prosa [book review],"By Ulrich Schonherr, Published on 01/01/20",https://scholarship.haverford.edu/german_facpubs/60,,,,,,,,,,,
Transnational and Gendered Dimensions of Heimat in Mo Asumang’s Roots Germania,"By Imke Brust, Published on 01/01/13",https://scholarship.haverford.edu/german_facpubs/46,,,,,,,,,,,
"Review of Marc A. Weiner's Undertones of Insurrection: Music, Politics, & the Social Sphere in the Modern German Narrative","By Ulrich Schonherr, Published on 01/01/95",https://scholarship.haverford.edu/german_facpubs/43,,,,,,,,,,,
Social Differentiation and Romantic Art: E.T.A. Hoffmann's 'The Sanctus' and the Problem of Aesthetic Positioning in Modernity,"By Ulrich Schonherr, Published on 01/01/95",https://scholarship.haverford.edu/german_facpubs/33,,,,,,,,,,,
Das Unendliche Altern der Moderne: Untersuchungen zur Romantrilogie Gert Jonkes,"By Ulrich Schonherr, Published on 01/01/94",https://scholarship.haverford.edu/german_facpubs/24,,,,,,,,,,,
Choral Music (volumes 1-5), Gartenlieder,"By Ulrich Schonherr, Published on 01/01/97",https://scholarship.haverford.edu/german_facpubs/26,,,,,,,,,,
Topophony of Fascism: On Marcel Beyer's 'The Karnau Tapes',"By Ulrich Schonherr, Published on 01/01/98",https://scholarship.haverford.edu/german_facpubs/31,,,,,,,,,,,
The Three Solomon Portraits in the Arsenal Old Testament and the Construction of Meaning in Crusader Painting,"By Daniel H. Weiss, Published on 01/01/92",https://scholarship.haverford.edu/independent_facpubs/21,,,,,,,,,,,
"Die Wiederkehr der Aura im Zeitalter technischer Reproduzierbarkeit: Musik, Literatur und Medien in Peter Handkes Versuch über die Jukebox","In contrast to Benjamin, who linked the loss of the aura to the technical reproduciblity of the artwork, Handke's text strips the music box of its commodity character, as it were, and re-establishes the auratic appearance in the age of mass culture. The narrative search for a lost artefact of the culture industry turns into a complex reconstruction of biographical, aesthetic, and cultural-historical traces. (author-supplied description)",https://scholarship.haverford.edu/german_facpubs/32,,,,,,,,,,,
'Ich bin der Welt abhanden gekommen': Zum Ort der Musik im Erzählwerk Gert Jonkes,"By Ulrich Schonherr, Published on 01/01/98",https://scholarship.haverford.edu/german_facpubs/23,,,,,,,,,,,
Lieder,"By Ulrich Schonherr, Published on 01/01/98",https://scholarship.haverford.edu/german_facpubs/25,,,,,,,,,,,
"The Lure of the Exotic: The Travel Writings of María de las Mercedes Santa Cruz y Montalvo, Countess of Merlin","By Ariana Huberman, Published on 01/01/08",https://scholarship.haverford.edu/spanish_facpubs/108,,,,,,,,,,,
La Quijotita y su prima,"By Fernandez de Lizardi and Graciela Michelotti-Cristobal, Published on 01/01/08",https://scholarship.haverford.edu/spanish_facpubs/37,,,,,,,,,,,
Ajeno soy al verdor de tu hierba: Foreignness and Jewish Tradition in Margo Glantz’s Las genealogías,"By Ariana Huberman, Published on 01/01/08",https://scholarship.haverford.edu/spanish_facpubs/109,,,,,,,,,,,
Paréntesis sobre paréntesis: memoria y escritura en Lenta biografía de Sergio Chejfec,"By Ariana Huberman, Published on 01/01/06",https://scholarship.haverford.edu/spanish_facpubs/110,,,,,,,,,,,
Memoria y Representación: Literatura y Cultura Judía en América Latina,"By Ariana Huberman and Alejandro Meter, Published on 01/01/06",https://scholarship.haverford.edu/spanish_facpubs/104,,,,,,,,,,,
La Otra [Book Review],"By Graciela Michelotti-Cristobal, Published on 05/01/06",https://scholarship.haverford.edu/spanish_facpubs/68,,,,,,,,,,,
"Poéticas de lo incesante. Sujeto, materialidad y escritura en Amelia Biagioni y Néstor Perlongher [Book Review]","By Graciela Michelotti-Cristobal, Published on 01/01/06",https://scholarship.haverford.edu/spanish_facpubs/64,,,,,,,,,,,
Cine continuado [Book Review],"By Graciela Michelotti-Cristobal, Published on 01/01/03",https://scholarship.haverford.edu/spanish_facpubs/66,,,,,,,,,,,
El movimiento del 68 en el cine mexicano,"By Aurelia Gómez Unamuno, Published on 01/01/04",https://scholarship.haverford.edu/spanish_facpubs/56,,,,,,,,,,,
Daimón de Abel Posse y la novela histórica postmodernista [Book Review],"By Graciela Michelotti-Cristobal, Published on 02/01/04",https://scholarship.haverford.edu/spanish_facpubs/70,,,,,,,,,,,
Threading Layers of Memory into Family Trees: Family Collective Memory and Jewish Memory by Two Contemporary Latin American Writers,"By Ariana Huberman, Published on 01/01/04",https://scholarship.haverford.edu/spanish_facpubs/112,,,,,,,,,,,
Glosarios culturales o aclaraciones que (des)articulan la identidad,"By Ariana Huberman, Published on 01/01/03",https://scholarship.haverford.edu/spanish_facpubs/114,,,,,,,,,,,
"Exilio como ""canción de gesta de malograda"" en Cobro revertido de José Leandro Urbina","By Roberto Castillo-Sandoval, Published on 01/01/00",https://scholarship.haverford.edu/spanish_facpubs/20,,,,,,,,,,,
El imaginario morisco y la Inquisición,"By Israel Burshatin, Published on 01/01/99",https://scholarship.haverford.edu/spanish_facpubs/13,,,,,,,,,,,
Dos miradas sobre Colón y la reescritura de la historia: en El arpa y la sombra de Alejo Carpentier y Los perros del paraíso de Abel Posse,"By Aurelia Gómez Unamuno, Published on 01/01/01",https://scholarship.haverford.edu/spanish_facpubs/58,,,,,,,,,,,
Regulation of Gene Expression by Tumor Necrosis Factor-alpha and Interferon-Gamma in Chronic Myelogenous Leukemia,"By D. Seong, S. S. Sims, E. Johnson, et al., Published on 01/01/90",https://scholarship.haverford.edu/biology_facpubs/47,,,,,,,,,,,
Evaluation of a chiral aryl auxiliary design for sulfur: construction of auxiliary-modified reagents and stereoselection in sulfoxide formation,"By C. S. Swindell, Frances Rose Blase, and P. J. Carroll, Published on 01/01/90",https://scholarship.haverford.edu/chemistry_facpubs/34,,,,,,,,,,,
Redistribution and the Individualism–Collectivism Dimension of Culture,"By Carola Binder, Published on 01/01/19",https://scholarship.haverford.edu/economics_facpubs/209,,,,,,,,,,,
Pragmalinguistic Strategies as Culturally Embedded Behavior:  A Theoretical Proposal,"By Ana López-Sánchez, Published on 01/01/01",https://scholarship.haverford.edu/spanish_facpubs/48,,,,,,,,,,,
Bargaining and Strategic Voting on Appellate Courts,"By Giri Parameswaran, Charles M. Cameron, and Lewis A. Kornhauser, Published on 01/01/21",https://scholarship.haverford.edu/economics_facpubs/230,,,,,,,,,,,
Women in the White-Collar Nonprofit Sector: The Best Option or the Only Option?,"By Anne Elizabeth Preston, Published on 01/01/90",https://scholarship.haverford.edu/economics_facpubs/112,,,,,,,,,,,
Digitally Reshaping Inclusive Financial Services in the Wake of COVID-19,"By Shannon Mudd and Todd A. Watkins, Published on 01/01/22",https://scholarship.haverford.edu/economics_facpubs/247,,,,,,,,,,,
"Improving open and rigorous science: Ten key future research opportunities related to rigor, reproducibility, and transparency in scientific research","By Danny Valdez, Colby J. Varland, Andrew W. Brown, et al., Published on 01/01/20",https://scholarship.haverford.edu/economics_facpubs/231,,,,,,,,,,,
Comment on “Central Bank announcements: Big news for little people?” by Michael Lamla and Dmitri Vinogradov,"By Carola Binder, Published on 01/01/19",https://scholarship.haverford.edu/economics_facpubs/216,,,,,,,,,,,
Agency and Incentives: Vertical Integration in the Mortgage Foreclosure Industry,"By Lauren Lambie-Hanson and Timothy Lambie-Hanson, Published on 01/01/17",https://scholarship.haverford.edu/economics_facpubs/234,,,,,,,,,,,
Rethinking Monetary–Fiscal Policy Coordination,Proceedings of a seminar jointly organised by the Bank of Slovenia and the International Monetary Fund.,https://scholarship.haverford.edu/economics_facpubs/184,,,,,,,,,,,
"Empathy, gender, and prosocial behavior","By Linda Kamas and Anne Preston, Published on 01/01/21",https://scholarship.haverford.edu/economics_facpubs/233,,,,,,,,,,,
Rewriting the Rules of the Federal Reserve for Broad and Stable Growth,"By Carola Binder, Published on 01/01/15",https://scholarship.haverford.edu/economics_facpubs/165,,,,,,,,,,,
Biblical History and Medieval Historiography: Rationalizing Strategies in Crusader Art,"By Daniel H. Weiss, Published on 01/01/93",https://scholarship.haverford.edu/independent_facpubs/20,,,,,,,,,,,
Caenorhabditis elegans sqt-3 mutants have mutations in the col-1 collagen gene,"By Harjeet van der Keyl, Hwaok Kim, Richard Espey '87, et al., Published on 01/01/94",https://scholarship.haverford.edu/independent_facpubs/2,,,,,,,,,,,
Cross-sectional Structure of the Central Spindle of Diatoma vulgare  Evidence for Specific Interactions between Antiparallel Microtubules,"During the transition from prometaphase to metaphase, the cross-sectional area of the central spindle of Diatoma decreases by a factor of nearly two, both at the poles and at the region of overlapping microtubules (MTs) near the spindle equator. The density of spindle MT packing stays approximately constant throughout mitosis. Optical diffraction analysis of electron micrographs shows that the packing of the MTs at the poles at all stages of mitosis is similar to that expected for a two-dimensional liquid. Analysis of the region of overlap reveals more packing regularity: during prometaphase, a square packing emerges that displays sufficient organization by late metaphase to generate five orders of diffraction; during anaphase the packing in the overlap region shifts to hexagonal; at telophase, it returns to square. From the data provided by serial section reconstructions of the central spindle, it is possible to identify the polarity of almost every spindle MT, that is, to identify one pole with which the MT is associated. Near neighbor analyses of MTs in cross sections of the overlap region show that MTs prefer antiparallel near neighbors. These near neighbors are most often found at a spacing of approximately 40 nm center-to-center, while parallel near neighbors in the zone of overlap are spaced essentially at random. These results are evidence for a specific interaction between antiparallel MTs. In some sections definite bridges between MTs can be seen. Our findings show that certain necessary conditions for a sliding filament model of anaphase spindle elongation are met.",https://scholarship.haverford.edu/independent_facpubs/29,,,,,,,,,,,
Loss of Centrioles and Polyplidization in Follicle Cells of Drosophila melanogaster,"By A. P. Mahowald, J. H. Caulton, and Kaye Edwards, Published on 01/01/79",https://scholarship.haverford.edu/independent_facpubs/31,,,,,,,,,,,
Architectural Symbolism and the Decoration of the Sainte - Chapelle,"By Daniel H. Weiss, Published on 01/01/95",https://scholarship.haverford.edu/independent_facpubs/19,,,,,,,,,,,
Three-dimensional Structure of the Central Mitotic Spindle of Diatoma vulgare,"Central mitotic spindles in Diatoma vulgare have been investigated using serial sections and electron microscopy. Spindles at both early stages (before metaphase) and later stages of mitosis (metaphase to telophase) have been analyzed. We have used computer graphics technology to facilitate the analysis and to produce stereo images of the central spindle reconstructed in three dimensions. We find that at prometaphase, when the nuclear envelope is dissassembling, the spindle is constructed from two sets of polar microtubules (MTs) that interdigitate to form a zone of overlap. As the chromosomes become organized into the metaphase configuration, the polar MTs, the spindle, and the zone of overlap all elongate, while the number of MTs in the central spindle decreases from greater than 700 to approximately 250. Most of the tubules lost are short ones that reside near the spindle poles. The previously described decrease in the length of the zone of overlap during anaphase central spindle elongation is clearly demonstrated in stereo images. In addition, we have used our three-dimensional data to determine the lengths of the spindle MTs at various times during mitotis. The distribution of lengths is bimodal during prometaphase, but the short tubules disappear and the long tubules elongate as mitosis proceeds. The distributions of MT lengths are compared to the length distributions of MTs polymerized in vitro, and a model is presented to account for our findings about both MT length changes and microtubule movements.",https://scholarship.haverford.edu/independent_facpubs/30,,,,,,,,,,,
